id,query_term,handle,tweet,date,language
1639660939145539585,မိုင်း,MrMyo18809490,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639649326145183744,မိုင်း,KyawAyehlazaw63,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639607018016079875,မိုင်း,LinAhtar,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639588423509106688,မိုင်း,HayMarLwinDec,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639571509516857344,မိုင်း,mimi08865196,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639562958651916289,မိုင်း,thantna74007891,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639540791801696257,မိုင်း,Joe81328255,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639519543277019137,မိုင်း,ZinWin553,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639513352526340097,မိုင်း,Liddlehard,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639512780847063040,မိုင်း,TunAung32,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639504500200226816,မိုင်း,Aungbanyo12,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639498355301842944,မိုင်း,foetotefoetote,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639477538723622912,မိုင်း,MrFlame64037922,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639475937707188224,မိုင်း,HenryTa14409435,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639463025387376640,မိုင်း,SiMyo40977509,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639462556262887425,မိုင်း,KyawNyiWin,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639420890386665472,မိုင်း,UThinAungCho1,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-25,UNKNOWN
1639935807766278146,မိုင်း,KyuKyuAung5,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-26,UNKNOWN
1639997508037525504,ied AND bomb,jhnewsrnc,"जलावन और पत्ता लाने जंगल में गयी दो महिला आइईडी बम की चपेट में आ गई,एक कि मौत,दूसरा घायल... - झारखण्ड न्यूज़ https://t.co/jGPhmPyVrG",2023-03-26,hi
1640303917673205761,မိုင်း,naythit21961996,"ရန်ကုန်၊ မတ် ၂၇ 

မန္တလေးမြို၊ မဟာအောင်မြေမြိုနယ်၊ ၃၈ လမ်းနှင့် ၇၈ ရှိ ဒေါ်အောင်ဆန်းစုကြည်လမ်း၊ ရတနာပုံခန်းမ အနီး တွင် မြန္ဒာစစ်ဆင်ရေး ဗီနိုင်းထောင်ပြီး မိုင်း ထောင်ဖောက်ခွဲတိုက်ခိုက်ရာ အကြမ်းဖက်စစ်သား ၂ ဦးသေ ဆုံးခဲ့ကြောင်း မြနန္ဒာစစ်ဆင်ရေး",2023-03-27,UNKNOWN
1640145573922889728,မိုင်း,OwnThu,RT @Khithitofficial: တမူးမြို့နယ်၊ ဘုက္ကန်နယ်မြေရဲစခန်းကို PDFက တိုက်ခိုက်သိမ်းပိုက်မှု လက် နက် ၁၅ လက်၊ မိုင်း၊ ဗုံးနှင့် ခဲယမ်းကျည်မျိုး…,2023-03-27,UNKNOWN
1640412622494527488,ied AND bomb,ZeeBiharNews,"झारखंड IED ब्लास्ट में एक महिला की मौत, एक गंभीर रूप से घायल, नक्सलियों ने बनाई थी साजिश

#Jharkhand        #JharkhandNews 

https://t.co/qByBZTkmct",2023-03-27,hi
1640168183813517315,ied AND injured,IndiaTVHindi,"झारखंड के इस जिले में नहीं थम रहीं IEDविस्फोट की घटनाएं, बुजुर्ग महिला की गई जान

#Jharkhand #IEDblast

https://t.co/bj3xMmtX2I",2023-03-27,hi
2147483647,ied AND bomb,HuntaKemone,rt replacing any of the long term scooby doo voice actors is like a delicate bomb defusal replacing all of them at once is ,2023-01-23,en
2147483647,ied AND bomb,chaoticcosmos32,rt replacing any of the long term scooby doo voice actors is like a delicate bomb defusal replacing all of them at once is ,2023-01-23,en
2147483647,ied AND bomb,Ellenlikemoon,rt 12 october 2016 bomb explosion a roadside ied targeted ashura procession in balkh district of balkh province killing 14 h ,2023-01-23,en
2147483647,ied AND bomb,allowableman2,rt replacing any of the long term scooby doo voice actors is like a delicate bomb defusal replacing all of them at once is ,2023-01-23,en
2147483647,ied AND bomb,_MissShakiba__,rt a car bomb ied went off at the gate of sayed ul shuhada highschool hazara populated school in barchi of kabul two more ,2023-01-23,en
2147483647,ied AND bomb,ShaSha89451346,rt a car bomb ied went off at the gate of sayed ul shuhada highschool hazara populated school in barchi of kabul two more ,2023-01-23,en
2147483647,ied AND bomb,Umber_man,rt replacing any of the long term scooby doo voice actors is like a delicate bomb defusal replacing all of them at once is ,2023-01-23,en
2147483647,ied AND bomb,RezaNikFar1992,rt 12 october 2016 bomb explosion a roadside ied targeted ashura procession in balkh district of balkh province killing 14 h ,2023-01-23,en
2147483647,ied AND bomb,pictorial_poet,rt two ieds found destroyed in rajouri police  ,2023-01-23,en
2147483647,ied AND bomb,LordGrey93,rt replacing any of the long term scooby doo voice actors is like a delicate bomb defusal replacing all of them at once is ,2023-01-23,en
2147483647,ied AND bomb,Narges06505713,rt a car bomb ied went off at the gate of sayed ul shuhada highschool hazara populated school in barchi of kabul two more ,2023-01-23,en
2147483647,ied AND bomb,paczkek,rt replacing any of the long term scooby doo voice actors is like a delicate bomb defusal replacing all of them at once is ,2023-01-23,en
2147483647,ied AND bomb,Hoseini_one,rt a car bomb ied went off at the gate of sayed ul shuhada highschool hazara populated school in barchi of kabul two more ,2023-01-23,en
2147483647,ied AND bomb,dixie_bartender,rt replacing any of the long term scooby doo voice actors is like a delicate bomb defusal replacing all of them at once is ,2023-01-23,en
2147483647,ied AND bomb,JusticeToHazara,rt a car bomb ied went off at the gate of sayed ul shuhada highschool hazara populated school in barchi of kabul two more ,2023-01-23,en
2147483647,ied AND bomb,Hazara32674235,rt a car bomb ied went off at the gate of sayed ul shuhada highschool hazara populated school in barchi of kabul two more ,2023-01-23,en
2147483647,ied AND bomb,houston_failure,rt replacing any of the long term scooby doo voice actors is like a delicate bomb defusal replacing all of them at once is ,2023-01-23,en
2147483647,ied AND bomb,vigneshkbabu,rt ied fitted inside a bottle found in rajouri army and bomb squad on spot i told you long back as soon as rahul gand ,2023-01-23,en
2147483647,ied AND bomb,Hajidawood2000,rt a car bomb ied went off at the gate of sayed ul shuhada highschool hazara populated school in barchi of kabul two more ,2023-01-23,en
2147483647,ied AND bomb,LiAli81842726,rt 12 october 2016 bomb explosion a roadside ied targeted ashura procession in balkh district of balkh province killing 14 ,2023-01-23,en
2147483647,ied AND bomb,GhaznawiF,rt 12 october 2016 bomb explosion a roadside ied targeted ashura procession in balkh district of balkh province killing 14 h ,2023-01-23,en
2147483647,ied AND bomb,mhr_rahimi,rt 12 october 2016 bomb explosion a roadside ied targeted ashura procession in balkh district of balkh province killing 14 ,2023-01-23,en
2147483647,ied AND bomb,C0smicH0riz0n,rt ied fitted inside a bottle found in rajouri army and bomb squad on spot ,2023-01-23,en
2147483647,ied AND bomb,Dimpact14,rt 12 october 2016 bomb explosion a roadside ied targeted ashura procession in balkh district of balkh province killing 14 h ,2023-01-23,en
2147483647,ied AND bomb,Stokiyon1,rt bomb disposal squad neutralises ied detected on bandipora sopore road between badyara and kanbathi villages in bandipora ,2023-01-23,en
2147483647,ied AND bomb,AliveJosey,rt replacing any of the long term scooby doo voice actors is like a delicate bomb defusal replacing all of them at once is ,2023-01-23,en
2147483647,ied AND bomb,PrateekJeevend1,rt ied fitted inside a bottle found in rajouri army and bomb squad on spot ,2023-01-23,en
2147483647,ied AND bomb,Ravi73831128,rt ied fitted inside a bottle found in rajouri army and bomb squad on spot i told you long back as soon as rahul gandhi ,2023-01-23,en
2147483647,ied AND bomb,JWeirdo92,rt replacing any of the long term scooby doo voice actors is like a delicate bomb defusal replacing all of them at once is ,2023-01-23,en
2147483647,ied AND bomb,Necksplitter,replacing any of the long term scooby doo voice actors is like a delicate bomb defusal replacing all of them at once is like hitting a suspected ied with a sledgehammer ,2023-01-23,en
2147483647,ied AND bomb,BadBoy51434528,rt ied fitted inside a bottle found in rajouri army and bomb squad on spot ,2023-01-23,en
2147483647,ied AND bomb,Shahmahmoodraj1,rt 12 october 2016 bomb explosion a roadside ied targeted ashura procession in balkh district of balkh province killing 14 h ,2023-01-23,en
2147483647,ied AND bomb,SonuSin46705784,rt ied found on nh1 at kutta mode in wussankhui swift action by sf bomb disposal squad led to ,2023-01-23,en
2147483647,ied AND bomb,itz_bahar,rt 12 october 2016 bomb explosion a roadside ied targeted ashura procession in balkh district of balkh province killing 14 h ,2023-01-23,en
2147483647,ied AND bomb,IndusPostNews,two ieds found destroyed in rajouri police  ,2023-01-23,en
2147483647,ied AND bomb,Dawoodkaaj13,rt a car bomb ied went off at the gate of sayed ul shuhada highschool hazara populated school in barchi of kabul two more e ,2023-01-23,en
2147483647,ied AND bomb,SanathKumarRedd,rt ied fitted inside a bottle found in rajouri army and bomb squad on spot i told you long back as soon as rahul gand ,2023-01-23,en
2147483647,ied AND bomb,arvindrbansal,ied fitted inside a bottle found in rajouri army and bomb squad on spot i told you long back as soon as rahul gandhi enter jk these things will happen exact location is budhal road near kotranka town and pappu is still in jammu dr gaurav pradhan,2023-01-23,en
2147483647,ied AND bomb,GreenDr557,rt ied fitted inside a bottle found in rajouri army and bomb squad on spot ,2023-01-23,en
2147483647,ied AND bomb,meetvora12,rt ied fitted inside a bottle found in rajouri army and bomb squad on spot ,2023-01-23,en
2147483647,ied AND bomb,universalanish,rt ied fitted inside a bottle found in rajouri army and bomb squad on spot i told you long back as soon as rahul gandh ,2023-01-23,en
2147483647,ied AND bomb,zari1401,rt 12 october 2016 bomb explosion a roadside ied targeted ashura procession in balkh district of balkh province killing 14 ,2023-01-23,en
2147483647,ied AND bomb,HaleshSingh,ied fitted inside a bottle found in rajouri army and bomb squad on spot i told you long back as soon as rahul gandhi enter jk these things will happen exact location is budhal road near kotranka town and pappu is still in jammu,2023-01-23,en
2147483647,ied AND bomb,jiten1302,ied fitted inside a bottle found in rajouri army and bomb squad on spot it was expected that as soon as rahul gandhi enters jk these things will happen exact location is budhal road near kotranka town and pappu is still in jammu,2023-01-23,en
2147483647,ied AND bomb,Sanket092,rt ied fitted inside a bottle found in rajouri army and bomb squad on spot ,2023-01-23,en
2147483647,ied AND bomb,Nitin1Jain,rt ied fitted inside a bottle found in rajouri army and bomb squad on spot i told you long back as soon as rahul gand ,2023-01-23,en
2147483647,ied AND bomb,93alirahimi,rt a car bomb ied went off at the gate of sayed ul shuhada highschool hazara populated school in barchi of kabul two more e ,2023-01-23,en
2147483647,ied AND bomb,Hazaraboy143,rt 12 october 2016 bomb explosion a roadside ied targeted ashura procession in balkh district of balkh province killing 14 h ,2023-01-23,en
2147483647,ied AND injured,gulamahamed8,rt thisdaythatyear 26 dec 2003 a 13 year old girl was killed and 08 citizens were injured in an ied blast at singhpur ,2023-01-23,en
2147483647,ied AND injured,crusader_viking,rt there is war like situation in balochistan baloch freedom fighters targeted a passenger train with ied blast several cas ,2023-01-23,en
2147483647,ied AND injured,TheeWokeKing,rt cobra jawan injured in ied blast triggered by cpi maoist cadres in west singhbhum district ,2023-01-23,en
2147483647,ied AND injured,Outlookindia,the recovery of on sunday comes a day after two blasts in s narwal area injured nine ieds are suspected to have been involved in the ,2023-01-23,en
2147483647,ied AND injured,redsparkbot,cobra jawan injured in ied blast triggered by cpi maoist cadres in west singhbhum district ,2023-01-23,en
2147483647,ied AND injured,StanzinNamtak7,rt thisdaythatyear 26 dec 2003 a 13 year old girl was killed and 08 citizens were injured in an ied blast at singhpur ,2023-01-23,en
2147483647,ied AND explosive,aavaraich,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,cat_ied, this is the russian dkpr 4 дкпр 4 a high explosive he minefield clearance and demolition line charge used with the uzp 83 landmine clearance system and incorporated in various armoured minefield breaching vehicles ,2023-01-23,en
2147483647,ied AND explosive,JWazzapp, reneged on the terms of the agreed withdrawal what do you call successful over 30 plus marines were killed by an ied explosive in the wake of the withdrawal and in a bid to save face us authorized a drone strike that not killed a innocent family thats successful to u ,2023-01-23,en
2147483647,ied AND explosive,talooman,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,VotesWhy2020, needless to say that was seven years ago and i retired from a job and he isnt working due to having intermittent explosive disorder im not a clinician who can say whether or not he has ied ,2023-01-23,en
2147483647,ied AND explosive,takkar1234,rt a soldier of the pakistan army embraced martyrdom when an improvised explosive device ied exploded in general area jani khe ,2023-01-23,en
2147483647,ied AND explosive,KashifB91418485,an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o district khyber embraced shahadat sanitisation of the area is being carried out to eliminate any other terrorists  ,2023-01-23,en
2147483647,ied AND explosive,sabena_siddiqi,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,partizan_the, explosive under body shielding flat as a pancake lmfao on the off chance someone left their ied by the wine bar that car aint got a chance,2023-01-23,en
2147483647,ied AND explosive,sialspeak,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,Humaawan203782,rt an improvised explosive device ied exploded in jani khel area bannu kpk resultantly own one troop embraced shahadat ,2023-01-23,en
2147483647,ied AND explosive,MariamMalik1947,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,rubberplantleaf, i love that theres a safe inside just in case the explosive shielding is defective and the ied on powder ridge drive allows a thief to get in your wallet will be safe ,2023-01-23,en
2147483647,ied AND explosive,NaumanHashmiQu,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,manosadaf3,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,shahjahanbhatti,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,shemrez,rt an improvised explosive device ied exploded in jani khel area bannu kpk resultantly own one troop embraced shahadat ,2023-01-23,en
2147483647,ied AND explosive,GameChangerYR,rt an improvised explosive device ied exploded in jani khel area bannu kpk resultantly own one troop embraced shahadat ,2023-01-23,en
2147483647,ied AND explosive,AhsanSanaya,an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o district khyber embraced shahadat sanitisation of the area is being carried out to eliminate any other terrorists  ,2023-01-23,en
2147483647,ied AND explosive,qazi1101,rt an improvised explosive device ied exploded in jani khel area bannu kpk resultantly own one troop embraced shahadat ,2023-01-23,en
2147483647,ied AND explosive,Ch_1161,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,BilalAh32986569,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,AzmatRQureshi,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,USMANAbbasii1,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,NUMBCat9, is this the one that was designed for countries experiencing high levels of rich people getting kidnapped in broad daylight i remember reading something about it years ago also i would not trust the explosive proof chassis without showing it getting hit by an ied surviving,2023-01-23,en
2147483647,ied AND explosive,mashalbaizi,rt an improvised explosive device ied exploded in jani khel area bannu kpk resultantly own one troop embraced shahadat ,2023-01-23,en
2147483647,ied AND explosive,dtnoorkhan,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,RunnarBlade,an improvised explosive device ied exploded in jani khel area bannu kpk resultantly own one troop embraced shahadat sanitization of the area is being carried out to eliminate any terrorists in the area sepoy gul sher age 24 yrs r o district khyber embraced shahadat ,2023-01-23,en
2147483647,ied AND explosive,MaqboolRind12,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,fpa31,ispr an improvised explosive device ied exploded in area of jani khel bannu district resultantly sepoy gul sher age 24 resident of khyber district embraced shahadat sanitization of area is being carried out to eliminate any terrorists ,2023-01-23,en
2147483647,ied AND explosive,NgumaRich, ied sasa imekuwa improvised explosive donkey,2023-01-23,en
2147483647,ied AND explosive,PTIUpdatess,rt soldier sepoy gul sher 24 years of age and a resident of the district was martyred in an improv ,2023-01-23,en
2147483647,ied AND explosive,SenatorMumtaz,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,AliAnsari_A,rt soldier sepoy gul sher 24 years of age and a resident of the district was martyred in an improv ,2023-01-23,en
2147483647,ied AND explosive,SidqJann,rt soldier sepoy gul sher 24 years of age and a resident of the district was martyred in an improv ,2023-01-23,en
2147483647,ied AND explosive,pakarmywarrior,an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o district khyber embraced shahadat sanitisation of the area is being carried out to eliminate any other terrorists  ,2023-01-23,en
2147483647,ied AND explosive,Instructor_Mech,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,HabBradley,rt attacks using improvised explosive devices ied rocket propelled guns have made the road one of kenya s most dangerous ,2023-01-23,en
2147483647,ied AND explosive,brecordernews,a pakistan army soldier was martyred in an improvised explosive device ied attack in the jani khel area of khyber pakhtunkhwa s kp bannu district the military s media affairs wing said monday  ,2023-01-23,en
2147483647,ied AND explosive,WorldTimesWT, soldier sepoy gul sher 24 years of age and a resident of the district was martyred in an improvised explosive device ied attack in the jani khel area of khyber pakhtunkhwas district ,2023-01-23,en
2147483647,ied AND explosive,KPTribune, soldier sepoy gul sher 24 years of age and a resident of the khyber district was martyred in an improvised explosive device ied attack in the jani khel area of s bannu district  ,2023-01-23,en
2147483647,ied AND explosive,CarrotGamingT,rt an improvised explosive device ied exploded in jani khel area bannu kpk resultantly own one troop embraced shahadat ,2023-01-23,en
2147483647,ied AND explosive,farmanafridi786,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,Haseebkundi4,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,jalalsherazi,rt an improvised explosive device ied exploded in jani khel area bannu kpk resultantly own one troop embraced shahadat ,2023-01-23,en
2147483647,ied AND explosive,etribune,a soldier of the pakistan army embraced martyrdom when an improvised explosive device ied exploded in general area jani khel of khyber pakhtunkhwa s bannu district on monday the military said for more ,2023-01-23,en
2147483647,ied AND explosive,DilKhurshidKha1,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,4bd483f9792e4ed,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,Danish7777A,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,ChiryaClub,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,HAQ_CHAR_YAR,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,GHaZ_NAwE77,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,QariMuhammadAn1,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,MosesNj29903343,rt attacks using improvised explosive devices ied rocket propelled guns have made the road one of kenya s most dangerous ,2023-01-23,en
2147483647,ied AND explosive,NationAfrica,attacks using improvised explosive devices ied rocket propelled guns have made the road one of kenya s most dangerous as insecurity posed by al shabaab keeps growing ,2023-01-23,en
2147483647,ied AND explosive,Markhor86845302,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,Adeelkhan1124,rt an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o ,2023-01-23,en
2147483647,ied AND explosive,PakistanFauj,an improvised explosive device ied exploded in area of jani khel district resultantly sepoy gul sher 24 r o district khyber embraced shahadat sanitisation of the area is being carried out to eliminate any other terrorists  ,2023-01-23,en
2147483647,ied AND explosive,IntelDte,an improvised explosive device ied exploded in jani khel area bannu kpk resultantly own one troop embraced shahadat sanitization of the area is being carried out to eliminate any terrorists in the area 1 2 ,2023-01-23,en
2147483647,ied AND explosive,Subhasm91457815,rt k on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adj ,2023-01-23,en
2147483647,ied AND explosive,Nitinjn18,rt jk on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoinin ,2023-01-23,en
2147483647,ied AND explosive,Aarti_07021984,rt jk on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoinin ,2023-01-23,en
2147483647,ied AND explosive,kuhhnt, i mean consider yourself lucky it s firm enough to be called a dollop explosive puppy splatter looking like some kinda pungent modern art piece sprayed across 2ft of carpet and 1 ft up the wall like mr hankey detonated an ied vest on himself is a whole experience ,2023-01-23,en
2147483647,ied AND explosive,alestiklalen,according to a statement issued by the peshawar capital city police nasir khan in charge of the badaber s shaikhan checkpost was patrolling in gula khan zangal an area bordering khyber agency when an improvised explosive device ied exploded near his vehicle ,2023-01-23,en
2147483647,ied AND explosive,shaktisam2521,rt jk on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoinin ,2023-01-23,en
2147483647,ied AND explosive,pokhariya35,rt on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoi ,2023-01-23,en
2147483647,ied AND explosive,etheriumlauv,rt on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its ad ,2023-01-23,en
2147483647,ied AND explosive,SunderbaniR,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police,2023-01-23,en
2147483647,ied AND explosive,PankajJ94809067,rt jai hind  averted a major by recovering an at rd ,2023-01-23,en
2147483647,ied AND explosive,Shashan20797894,rt jk on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoinin ,2023-01-23,en
2147483647,ied AND explosive,kktotlani,latest on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police,2023-01-23,en
